-11.29954	3.40438E-7
-11.29741	3.40956E-7
-11.29528	3.41421E-7
-11.29314	3.41278E-7
-11.29101	3.4092E-7
-11.28888	3.40545E-7
-11.28675	3.40135E-7
-11.28461	3.39761E-7
-11.28248	3.39566E-7
-11.28035	3.39477E-7
-11.27822	3.39388E-7
-11.27608	3.39282E-7
-11.27395	3.39157E-7
-11.27182	3.39033E-7
-11.26969	3.38873E-7
-11.26755	3.38785E-7
-11.26542	3.38802E-7
-11.26329	3.38802E-7
-11.26116	3.38714E-7
-11.25902	3.38572E-7
-11.25689	3.38466E-7
-11.25476	3.38377E-7
-11.25263	3.38342E-7
-11.25049	3.39957E-7
-11.24836	3.48637E-7
-11.24623	3.70078E-7
-11.2441	4.02719E-7
-11.24196	4.36957E-7
-11.23983	4.62605E-7
-11.2377	4.71704E-7
-11.23557	4.59978E-7
-11.23343	4.35899E-7
-11.2313	4.13721E-7
-11.22917	3.99421E-7
-11.22704	3.91842E-7
-11.2249	3.88302E-7
-11.22277	3.86579E-7
-11.22064	3.85408E-7
-11.21851	3.84221E-7
-11.21637	3.82935E-7
-11.21424	3.81634E-7
-11.21211	3.804E-7
-11.20998	3.79376E-7
-11.20784	3.78518E-7
-11.20571	3.77765E-7
-11.20358	3.77257E-7
-11.20145	3.77216E-7
-11.19931	3.7805E-7
-11.19718	3.80359E-7
-11.19505	3.84533E-7
-11.19292	3.90268E-7
-11.19078	3.9644E-7
-11.18865	4.01858E-7
-11.18652	4.06097E-7
-11.18439	4.09422E-7
-11.18225	4.12441E-7
-11.18012	4.15812E-7
-11.17799	4.20108E-7
-11.17586	4.25293E-7
-11.17372	4.30927E-7
-11.17159	4.3644E-7
-11.16946	4.41523E-7
-11.16733	4.46206E-7
-11.16519	4.5057E-7
-11.16306	4.54681E-7
-11.16093	4.58633E-7
-11.1588	4.62445E-7
-11.15666	4.65951E-7
-11.15453	4.69087E-7
-11.1524	4.71923E-7
-11.15027	4.74286E-7
-11.14813	4.75972E-7
-11.146	4.77193E-7
-11.14387	4.78419E-7
-11.14174	4.79845E-7
-11.1396	4.81418E-7
-11.13747	4.83027E-7
-11.13534	4.84614E-7
-11.13321	4.86066E-7
-11.13107	4.87009E-7
-11.12894	4.87324E-7
-11.12681	4.87123E-7
-11.12468	4.86694E-7
-11.12254	4.86152E-7
-11.12041	4.82405E-7
-11.11828	4.70665E-7
-11.11615	4.53461E-7
-11.11401	4.38464E-7
-11.11188	4.29021E-7
-11.10975	4.24059E-7
-11.10762	4.21631E-7
-11.10548	4.20248E-7
-11.10335	4.19174E-7
-11.10122	4.1815E-7
-11.09909	4.1713E-7
-11.09695	4.1602E-7
-11.09482	4.1496E-7
-11.09269	4.13996E-7
